Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Verify_Footer,Chrome 125.0.0.0,,,28-05-2024 20:54:38,28-05-2024 20:55:31,53.402s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Footer_Copyright,Chrome 125.0.0.0,,,28-05-2024 20:54:38,28-05-2024 20:54:46,8.250s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 20:54:39,28-05-2024 20:54:42,3.436s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,28-05-2024 20:54:42,28-05-2024 20:54:45,3.072s,PASSED
"verifyElementPresent(findTestObject(""Page_CURA Healthcare Service/p_Copyright  CURA Healthcare Service 2024""), 0)",Chrome 125.0.0.0,,,28-05-2024 20:54:45,28-05-2024 20:54:46,0.443s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 20:54:46,28-05-2024 20:54:46,0.183s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Footer_Email,Chrome 125.0.0.0,,,28-05-2024 20:54:46,28-05-2024 20:54:52,5.452s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 20:54:46,28-05-2024 20:54:47,1.183s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,28-05-2024 20:54:47,28-05-2024 20:54:51,3.521s,PASSED
"verifyElementPresent(findTestObject(""Page_CURA Healthcare Service/a_infokatalon.com""), 0)",Chrome 125.0.0.0,,,28-05-2024 20:54:51,28-05-2024 20:54:51,0.377s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 20:54:51,28-05-2024 20:54:52,0.242s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Phone_Number,Chrome 125.0.0.0,,,28-05-2024 20:54:52,28-05-2024 20:55:27,35.401s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 20:54:52,28-05-2024 20:54:52,0.767s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,28-05-2024 20:54:52,28-05-2024 20:54:55,2.900s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/li_(678) 813-1KMS""), ""(678) 813-1KMS"")",Chrome 125.0.0.0,,,28-05-2024 20:54:55,28-05-2024 20:55:27,31.560s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 20:55:27,28-05-2024 20:55:27,0.132s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Address,Chrome 125.0.0.0,,,28-05-2024 20:55:27,28-05-2024 20:55:31,3.986s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 20:55:27,28-05-2024 20:55:28,0.669s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,28-05-2024 20:55:28,28-05-2024 20:55:30,2.826s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Atlanta 550 Pharr Road NE Suite 525Atlant_8f4c85""))",Chrome 125.0.0.0,,,28-05-2024 20:55:30,28-05-2024 20:55:31,0.307s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 20:55:31,28-05-2024 20:55:31,0.143s,PASSED
