Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Verify_Home_Page,Chrome 125.0.0.0,,,28-05-2024 20:53:24,28-05-2024 20:53:41,16.546s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify CURA Healthcare Service text,Chrome 125.0.0.0,,,28-05-2024 20:53:25,28-05-2024 20:53:31,6.767s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 20:53:25,28-05-2024 20:53:26,1.574s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,28-05-2024 20:53:26,28-05-2024 20:53:31,4.620s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 125.0.0.0,,,28-05-2024 20:53:31,28-05-2024 20:53:31,0.403s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Clickable_Button,Chrome 125.0.0.0,,,28-05-2024 20:53:31,28-05-2024 20:53:37,5.431s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 20:53:32,28-05-2024 20:53:33,1.061s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,28-05-2024 20:53:33,28-05-2024 20:53:36,3.106s,PASSED
"click(findTestObject(""Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 125.0.0.0,,,28-05-2024 20:53:36,28-05-2024 20:53:37,1.004s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 20:53:37,28-05-2024 20:53:37,0.137s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Footer_Copyright,Chrome 125.0.0.0,,,28-05-2024 20:53:37,28-05-2024 20:53:41,4.217s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 20:53:37,28-05-2024 20:53:38,0.820s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,28-05-2024 20:53:38,28-05-2024 20:53:41,2.914s,PASSED
"verifyElementPresent(findTestObject(""Page_CURA Healthcare Service/p_Copyright  CURA Healthcare Service 2024""), 0)",Chrome 125.0.0.0,,,28-05-2024 20:53:41,28-05-2024 20:53:41,0.297s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 20:53:41,28-05-2024 20:53:41,0.129s,PASSED
